Mask Name,OBJID,Velocity (km/s),Mask Name(Check),OBJID(Check),HI,CO,RA,Dec
C2M33P,MS_194607,-213.0,C2M33P,MS_194607,-203.3862218678797,-228.9442218678797,23.507166666666663,30.657194444444443
C2M33P,RHeB_b_194625,-207.0,C2M33P,RHeB_b_194625,-205.14795793150978,-201.23095793150978,23.541749999999997,30.648583333333335
C2M33P,RHeB_b_194631,-216.0,C2M33P,RHeB_b_194631,-212.7271352821404,,23.527791666666662,30.66444444444444
C2M33P,MS_194638,-216.0,C2M33P,MS_194638,-207.69847663551133,-205.96647663551133,23.514749999999996,30.661166666666666
C2M33P,BHeB_b_194813,-204.00000000000003,C2M33P,BHeB_b_194813,-206.9405095660362,-210.9265095660362,23.524583333333332,30.65786111111111
C2M33P,MS_194829,-219.0,C2M33P,MS_194829,-211.99119751318884,-214.60119751318882,23.529208333333333,30.657027777777778
C2M33P,RHeB_b_194849,-225.0,C2M33P,RHeB_b_194849,-197.97546427694462,,23.535124999999997,30.64847222222222
C2M33P,AGB_207816,-189.0,C2M33P,AGB_207816,-203.6715686404762,,23.490708333333334,30.65647222222222
C2M33P,MS_207817,-204.00000000000003,C2M33P,MS_207817,-204.90576292494367,-207.74176292494369,23.49895833333333,30.660194444444443
C2M33P,RHeB_b_207852,-207.0,C2M33P,RHeB_b_207852,-206.71763281388618,-207.30063281388618,23.493791666666663,30.67011111111111
C2M33P,RHeB_b_207858,-219.0,C2M33P,RHeB_b_207858,-206.42937080148164,-208.08437080148164,23.473416666666665,30.668083333333335
C2M33P,BHeB_b_207890,-213.0,C2M33P,BHeB_b_207890,-208.84983670313846,-222.07383670313845,23.46483333333333,30.673722222222224
C2M33P,RHeB_b_207894,-213.0,C2M33P,RHeB_b_207894,-202.16616746503672,-205.38116746503673,23.461499999999997,30.671055555555558
C2M33P,RHeB_b_207927,-216.0,C2M33P,RHeB_b_207927,-208.0993508082163,-224.04335080821627,23.481666666666662,30.67888888888889
C2M33P,RHeB_b_207954,-216.0,C2M33P,RHeB_b_207954,-211.98691598822552,,23.476041666666664,30.672333333333334
C2M33P,AGB_207959,-213.0,C2M33P,AGB_207959,-213.23127090167677,-211.27827090167676,23.477541666666664,30.673944444444444
C2M33P,MS_207984,-179.99999999999997,C2M33P,MS_207984,-196.98239731556748,,23.500166666666665,30.650166666666664
C2M33P,RHeB_b_208088,-222.0,C2M33P,RHeB_b_208088,-209.01566667937166,-207.92266667937164,23.468083333333333,30.670722222222224
C2M33P,RHeB_b_230479,-201.0,C2M33P,RHeB_b_230479,-73.78640059677267,-206.33040059677265,23.450416666666666,30.675972222222224
C2M33P,MS_230492,-186.0,C2M33P,MS_230492,-179.7756569950036,-178.3216569950036,23.469291666666667,30.653777777777776
C2M33P,MS_230501,-207.0,C2M33P,MS_230501,-201.97362007535455,-204.13862007535454,23.419375,30.68325
C2M33P,RHeB_b_230509,-195.0,C2M33P,RHeB_b_230509,-184.16918882016975,-182.05118882016973,23.451624999999996,30.66197222222222
C2M33P,RHeB_b_230529,-177.0,C2M33P,RHeB_b_230529,-182.48324906201992,-184.64824906201991,23.44908333333333,30.66144444444444
C2M33P,RHeB_b_230552,-165.0,C2M33P,RHeB_b_230552,-155.7708709948443,-160.16187099484432,23.466416666666664,30.64875
C2M33P,BHeB_b_230611,-195.0,C2M33P,BHeB_b_230611,-189.9974135354168,-187.4394135354168,23.439083333333333,30.661555555555555
C2M33P,RHeB_b_230613,-186.0,C2M33P,RHeB_b_230613,-176.2541686197075,-177.95916861970753,23.458749999999995,30.652944444444444
C2M33P,BHeB_b_230639,-177.0,C2M33P,BHeB_b_230639,-170.55913012811575,-167.45113012811575,23.471499999999995,30.650805555555554
C2M33P,AGB_230665,-165.0,C2M33P,AGB_230665,-168.12087575857907,-168.92987575857907,23.445958333333333,30.64675
C2M33P,BHeB_b_253331,-189.0,C2M33P,BHeB_b_253331,-188.73153479059113,-182.93353479059112,23.394041666666666,30.68225
C2M33P,MS_253362,-204.00000000000003,C2M33P,MS_253362,-201.79738929831785,-196.34438929831785,23.411624999999997,30.681694444444446
C2M33P,RHeB_b_253441,-179.99999999999997,C2M33P,RHeB_b_253441,-188.10698594344427,-196.85098594344427,23.412916666666668,30.667833333333334
C2M33P,MS_253490,-207.0,C2M33P,MS_253490,-198.09348283343314,,23.418,30.677805555555558
C2M33P,BHeB_b_253647,-204.00000000000003,C2M33P,BHeB_b_253647,-200.41810779724184,-198.36010779724185,23.410375,30.68352777777778
C2M33P,AGB_255178,-174.0,C2M33P,AGB_255178,-178.12293393647474,-179.82793393647472,23.409166666666664,30.658472222222223
C2M33P,RHeB_b_262193,-201.0,C2M33P,RHeB_b_262193,-74.50787142262935,,23.371958333333332,30.684638888888887
C2M33P,MS_262198,-189.0,C2M33P,MS_262198,-194.13685868579825,,23.368249999999996,30.68513888888889
C2M33P,AGB_262211,-189.0,C2M33P,AGB_262211,-191.2675037989956,,23.36645833333333,30.675944444444447
C2M33P,AGB_262226,-162.0,C2M33P,AGB_262226,-189.85092650180175,,23.383374999999997,30.669416666666667
C2M33P,BHeB_b_262291,-198.0,C2M33P,BHeB_b_262291,-195.17064719840025,,23.384666666666664,30.678444444444445
C2M33P,AGB_262292,-189.0,C2M33P,AGB_262292,-189.65736847612666,-187.97036847612668,23.37320833333333,30.67136111111111
C2M33P,AGB_262377,-198.0,C2M33P,AGB_262377,-188.28908516915962,-191.2190851691596,23.36945833333333,30.67302777777778
C2M33P,AGB_262406,-195.0,C2M33P,AGB_262406,-191.48064812054062,,23.365249999999996,30.675138888888892
C2M33P,MS_262433,-189.0,C2M33P,MS_262433,-108.39238052484286,,23.370749999999997,30.68425
C2M33P,MS_314602,-183.0,C2M33P,MS_314602,-178.92165121664613,-174.56365121664612,23.39558333333333,30.647861111111112
C2M33P,MS_314649,-177.0,C2M33P,MS_314649,-176.53319095304184,-177.37619095304183,23.398041666666664,30.654916666666665
C2M33P,AGB_323539,-174.0,C2M33P,AGB_323539,-176.5866151584779,-168.98761515847792,23.363999999999997,30.65186111111111
C2M33P,BHeB_b_323677,-186.0,C2M33P,BHeB_b_323677,-174.85881905975543,-178.39381905975543,23.362499999999997,30.650444444444442
C2M33P,CFHT210264,-237.0,C2M33P,CFHT210264,-209.31798395511527,,23.617916666666662,30.652916666666666
C2M33P,CFHT214853,-156.0,C2M33P,CFHT214853,-181.85043631747573,,23.345041666666663,30.670833333333334
C2M33P,CFHT217724,-179.99999999999997,C2M33P,CFHT217724,-239.49408804586523,,23.354999999999997,30.6795
C2M33P,CFHT218664,-240.0,C2M33P,CFHT218664,-222.19907548991938,,23.615541666666665,30.679861111111112
C2M33P,CFHT219471,-243.0,C2M33P,CFHT219471,-212.5627527813559,-227.80475278135592,23.639249999999997,30.684416666666667
C2M33P,CFHT220045,-243.0,C2M33P,CFHT220045,-226.95388661242313,,23.62495833333333,30.683888888888887
C2M33P,CFHT220258,-231.0,C2M33P,CFHT220258,-226.2730444962026,,23.62820833333333,30.68636111111111
C2M33P,CFHT220834,-240.0,C2M33P,CFHT220834,-220.16794335905018,,23.616791666666664,30.68841666666667
C2M33P,CFHT220842,-231.0,C2M33P,CFHT220842,-221.57909938973143,-230.1530993897314,23.483166666666662,30.68841666666667
C2M33P,CFHT222834,-249.0,C2M33P,CFHT222834,-216.40764002175632,,23.62958333333333,30.6935
C2M33P,CFHT224054,-195.0,C2M33P,CFHT224054,-194.6141906814357,,23.35775,30.697194444444445
C2M33P,CFHT225934,-225.0,C2M33P,CFHT225934,-219.5248469763981,-217.20784697639812,23.437374999999996,30.7025
D1M33P,KG192,-210.0,D1M33P,KG192,-201.4094429044996,-203.2674429044996,23.375708333333332,30.71525
D1M33P,MS_26,-225.0,D1M33P,MS_26,-256.26870835429463,,23.620416666666664,30.746750000000002
D1M33P,RHeB_b_60,-279.0,D1M33P,RHeB_b_60,-247.69961312945142,-239.44261312945142,23.554166666666664,30.74791666666667
D1M33P,BHeB_b_87,-288.0,D1M33P,BHeB_b_87,-247.9881703312996,-268.9351703312996,23.546499999999998,30.775583333333334
D1M33P,MS_129,-258.0,D1M33P,MS_129,-249.85471215545718,,23.548166666666663,30.77797222222222
D1M33P,RHeB_b_138,-249.0,D1M33P,RHeB_b_138,-241.67388230605727,-232.90988230605726,23.643249999999995,30.75561111111111
D1M33P,RHeB_b_156,-249.0,D1M33P,RHeB_b_156,-249.76544715481913,,23.56183333333333,30.762555555555554
D1M33P,RHeB_b_164,-267.0,D1M33P,RHeB_b_164,-254.49745519948337,,23.591916666666663,30.757194444444444
D1M33P,RHeB_b_243,-279.0,D1M33P,RHeB_b_243,-254.05834714289884,-251.22634714289885,23.550041666666665,30.758333333333333
D1M33P,RHeB_b_281,-273.0,D1M33P,RHeB_b_281,-252.16785008829305,,23.563208333333332,30.74002777777778
D1M33P,AGB_296,-264.0,D1M33P,AGB_296,-238.3700791635053,-243.4940791635053,23.639499999999998,30.759555555555554
D1M33P,MS_304,-264.0,D1M33P,MS_304,-248.43865002983708,,23.586,30.762777777777778
D1M33P,BHeB_b_362,-267.0,D1M33P,BHeB_b_362,-252.47515470118728,-254.70415470118726,23.62933333333333,30.78391666666667
D1M33P,RHeB_b_403,-240.0,D1M33P,RHeB_b_403,-207.3537389345705,,23.57533333333333,30.753138888888888
D1M33P,BHeB_b_486,-243.0,D1M33P,BHeB_b_486,-232.14177881000722,,23.62545833333333,30.746750000000002
D1M33P,MS_492,-237.0,D1M33P,MS_492,-235.82558938669214,,23.552791666666664,30.729305555555555
D1M33P,BHeB_b_527,-255.0,D1M33P,BHeB_b_527,-217.34180554036956,,23.62683333333333,30.77347222222222
D1M33P,MS_540,-261.0,D1M33P,MS_540,-230.29650446570844,-239.98950446570845,23.540666666666663,30.722499999999997
D1M33P,AGB_730,-267.0,D1M33P,AGB_730,-259.5411814090231,-244.83818140902312,23.53920833333333,30.76775
D1M33P,AGB_743,-249.0,D1M33P,AGB_743,-239.98926383771075,,23.644749999999995,30.760361111111113
D1M33P,BHeB_b_777,-261.0,D1M33P,BHeB_b_777,-250.10677674446774,-250.39077674446773,23.63820833333333,30.77058333333333
D1M33P,AGB_1254,-252.0,D1M33P,AGB_1254,-229.31693894485952,,23.630499999999994,30.749472222222224
D1M33P,AGB_1476,-312.0,D1M33P,AGB_1476,-243.28375530427252,-241.51775530427253,23.534916666666664,30.73975
D1M33P,RHeB_b_1674,-309.00000000000006,D1M33P,RHeB_b_1674,-261.98795218913006,,23.542499999999997,30.769333333333332
D1M33P,BHeB_b_1733,-225.0,D1M33P,BHeB_b_1733,-241.1200286934207,,23.616416666666662,30.73033333333333
D1M33P,RHeB_b_1824,-138.0,D1M33P,RHeB_b_1824,-251.48976526260316,,23.573958333333334,30.77
D1M33P,MS_1917,-288.0,D1M33P,MS_1917,-251.83815841855557,-255.01015841855556,23.555416666666662,30.75813888888889
D1M33P,AGB_2117,-264.0,D1M33P,AGB_2117,-174.1670801240217,,23.615041666666663,30.79175
D1M33P,AGB_2135,-309.00000000000006,D1M33P,AGB_2135,-73.24222786329064,,23.612583333333333,30.769416666666665
D1M33P,BHeB_b_2162,-282.0,D1M33P,BHeB_b_2162,-251.16839402996996,-255.31739402996996,23.565416666666664,30.77375
D1M33P,RHeB_b_2243,-288.0,D1M33P,RHeB_b_2243,-252.79085413391294,-253.04285413391295,23.56033333333333,30.776083333333332
D1M33P,AGB_2707,-249.0,D1M33P,AGB_2707,-323.04535303983573,,23.530916666666663,30.735611111111112
D1M33P,AGB_4504,-264.0,D1M33P,AGB_4504,-243.51381139528206,-233.02281139528208,23.641916666666663,30.765416666666667
D1M33P,AGB_4919,-297.0,D1M33P,AGB_4919,-73.08299285719184,,23.600666666666665,30.771166666666666
D1M33P,RHeB_b_6417,-300.0,D1M33P,RHeB_b_6417,-249.6398348127806,,23.53795833333333,30.755666666666666
D1M33P,MS_7614,-249.0,D1M33P,MS_7614,-236.75881544203202,-231.00081544203204,23.648083333333332,30.757166666666667
D1M33P,RGB_7676,-264.0,D1M33P,RGB_7676,-238.54008893175507,-247.52008893175505,23.576624999999996,30.734166666666667
D1M33P,AGB_8529,-303.0,D1M33P,AGB_8529,-217.21999770237034,,23.61783333333333,30.782277777777775
D1M33P,RHeB_b_54284,-243.0,D1M33P,RHeB_b_54284,-241.2726175557296,,23.453,30.757444444444445
D1M33P,RHeB_b_54308,-237.0,D1M33P,RHeB_b_54308,-241.63693856078683,-243.97893856078684,23.451624999999996,30.753611111111113
D1M33P,RHeB_b_54350,-255.0,D1M33P,RHeB_b_54350,-238.72594993454086,-238.19694993454087,23.486791666666665,30.752777777777776
D1M33P,RHeB_b_54362,-249.0,D1M33P,RHeB_b_54362,-242.06952179035017,,23.463416666666664,30.753916666666665
D1M33P,RHeB_b_54407,-359.99999999999994,D1M33P,RHeB_b_54407,-121.06512091395332,,23.528166666666664,30.763277777777777
D1M33P,RHeB_b_54427,-288.0,D1M33P,RHeB_b_54427,-337.09754906790596,,23.519749999999995,30.760527777777778
D1M33P,MS_54454,-249.0,D1M33P,MS_54454,-242.43090611708104,-244.80190611708105,23.482124999999996,30.75836111111111
D1M33P,BHeB_b_54636,-243.0,D1M33P,BHeB_b_54636,-238.252843194133,-231.17984319413299,23.474166666666665,30.73525
D1M33P,BHeB_b_54943,-240.0,D1M33P,BHeB_b_54943,-242.42670925441976,,23.46758333333333,30.76022222222222
D1M33P,MS_54986,-231.0,D1M33P,MS_54986,-231.95711437681567,-234.96911437681567,23.442499999999995,30.736694444444446
D1M33P,AGB_55137,-249.0,D1M33P,AGB_55137,-242.69597228543435,-236.55197228543435,23.50045833333333,30.743111111111112
D1M33P,RHeB_b_55215,-288.0,D1M33P,RHeB_b_55215,-251.2439785046717,,23.522541666666665,30.763305555555554
D1M33P,RHeB_b_55366,-252.0,D1M33P,RHeB_b_55366,-240.07382840192372,,23.471624999999996,30.75213888888889
D1M33P,AGB_55392,-273.0,D1M33P,AGB_55392,-245.92843010530265,,23.490583333333333,30.764055555555554
D1M33P,BHeB_b_55418,-216.0,D1M33P,BHeB_b_55418,-232.24591772010098,,23.436083333333332,30.75261111111111
D1M33P,AGB_55634,-267.0,D1M33P,AGB_55634,-247.45855388956986,-248.42355388956986,23.472916666666666,30.76925
D1M33P,RHeB_b_55655,-324.0,D1M33P,RHeB_b_55655,-264.6067530552577,,23.52470833333333,30.762166666666666
D1M33P,BHeB_b_55919,-249.0,D1M33P,BHeB_b_55919,-239.84602505128044,-239.58002505128044,23.50741666666666,30.730916666666666
D1M33P,AGB_56113,-264.0,D1M33P,AGB_56113,-343.00382900919885,,23.493791666666663,30.747722222222222
D1M33P,BHeB_b_56243,-297.0,D1M33P,BHeB_b_56243,-248.37703680099992,,23.526791666666664,30.766
D1M33P,RHeB_b_56245,-237.0,D1M33P,RHeB_b_56245,-229.27045534664157,-239.11645534664157,23.445291666666666,30.73841666666667
D1M33P,MS_57540,-237.0,D1M33P,MS_57540,-234.0221315066834,-216.30313150668337,23.425666666666665,30.757055555555556
D1M33P,BHeB_b_57785,-165.0,D1M33P,BHeB_b_57785,-248.1642473213847,,23.505625,30.75997222222222
D1M33P,RGB_60738,-267.0,D1M33P,RGB_60738,-239.89428011800547,-241.4582801180055,23.504291666666663,30.730694444444442
D1M33P,RHeB_b_62860,-279.0,D1M33P,RHeB_b_62860,-251.81177722169926,,23.475791666666666,30.768166666666666
D1M33P,BHeB_b_62983,-231.0,D1M33P,BHeB_b_62983,-223.29612635389194,-224.61712635389193,23.418875,30.761694444444444
D1M33P,RGB_63251,-264.0,D1M33P,RGB_63251,-243.09775378925755,,23.492499999999996,30.75938888888889
D1M33P,RGB_68265,-264.0,D1M33P,RGB_68265,-240.0704069280434,,23.50308333333333,30.736972222222224
D1M33P,MS_150246,-246.0,D1M33P,MS_150246,-225.96428012956542,-223.07028012956542,23.457083333333333,30.729277777777774
D1M33P,RHeB_b_150291,-240.0,D1M33P,RHeB_b_150291,-228.77915568457584,,23.44125,30.71697222222222
D1M33P,RHeB_b_165816,-246.0,D1M33P,RHeB_b_165816,-240.3039307512148,-243.9249307512148,23.488874999999997,30.72372222222222
D1M33P,RHeB_b_165823,-237.0,D1M33P,RHeB_b_165823,-225.77983018994402,,23.468874999999997,30.72375
D1M33P,RHeB_b_165987,-252.0,D1M33P,RHeB_b_165987,-234.21163002861775,-233.36763002861775,23.478666666666665,30.727444444444444
D1M33P,BHeB_b_168667,-219.0,D1M33P,BHeB_b_168667,-210.31635057851057,,23.40983333333333,30.717166666666664
D1M33P,RHeB_b_180453,-207.0,D1M33P,RHeB_b_180453,-216.6069728655931,,23.388666666666662,30.717499999999998
D1M33P,AGB_180457,-201.0,D1M33P,AGB_180457,-192.8285479651232,-197.5315479651232,23.384958333333334,30.713805555555556
D1M33P,CFHT235704,-240.0,D1M33P,CFHT235704,-224.1900291564357,-221.51302915643572,23.66720833333333,30.727555555555554
D1M33P,CFHT243468,-213.0,D1M33P,CFHT243468,-211.09561294322165,-212.00861294322166,23.363874999999997,30.750972222222224
D2M33P,RHeB_b_4,-192.00000000000003,D2M33P,RHeB_b_4,-254.4983698736422,,23.538791666666665,30.757416666666668
D2M33P,RHeB_b_37,-252.0,D2M33P,RHeB_b_37,-254.004243858546,-261.457243858546,23.544666666666664,30.758666666666667
D2M33P,RHeB_b_81,-171.0,D2M33P,RHeB_b_81,-88.28161873857142,,23.607541666666663,30.75288888888889
D2M33P,RHeB_b_174,-228.0,D2M33P,RHeB_b_174,-249.4572587023492,-235.9012587023492,23.54745833333333,30.776777777777777
D2M33P,AGB_199,-195.0,D2M33P,AGB_199,-247.9723829471809,,23.564791666666665,30.76675
D2M33P,RHeB_b_231,-240.0,D2M33P,RHeB_b_231,-243.82623883606715,-240.72823883606713,23.56045833333333,30.735777777777777
D2M33P,AGB_263,-192.00000000000003,D2M33P,AGB_263,-337.57640116610696,,23.617916666666662,30.747694444444445
D2M33P,AGB_285,-225.0,D2M33P,AGB_285,-253.0459810510736,-249.9379810510736,23.54170833333333,30.774166666666666
D2M33P,RHeB_b_372,-216.0,D2M33P,RHeB_b_372,-236.11991897613967,,23.609041666666666,30.747
D2M33P,RHeB_b_397,-273.0,D2M33P,RHeB_b_397,-251.00555228808287,,23.584416666666662,30.75572222222222
D2M33P,MS_528,-231.0,D2M33P,MS_528,-243.96811821031795,,23.554541666666665,30.74163888888889
D2M33P,AGB_549,-216.0,D2M33P,AGB_549,-228.66652538275525,-222.60552538275525,23.631999999999994,30.748416666666667
D2M33P,RHeB_b_603,-240.0,D2M33P,RHeB_b_603,-254.004641552427,,23.590625,30.777749999999997
D2M33P,AGB_718,-258.0,D2M33P,AGB_718,-73.0131149251064,,23.591874999999995,30.749277777777777
D2M33P,MS_723,-222.0,D2M33P,MS_723,-246.598903530427,-240.971903530427,23.575041666666664,30.736055555555556
D2M33P,AGB_1001,-249.0,D2M33P,AGB_1001,-255.9160497924308,,23.55583333333333,30.775333333333332
D2M33P,AGB_1066,-243.0,D2M33P,AGB_1066,-248.7890743368978,-246.7760743368978,23.551583333333333,30.749916666666667
D2M33P,AGB_1232,-204.00000000000003,D2M33P,AGB_1232,-246.0181890665009,,23.573666666666664,30.723277777777778
D2M33P,AGB_1541,-195.0,D2M33P,AGB_1541,-226.98079259291856,,23.641916666666663,30.74263888888889
D2M33P,BHeB_b_1574,-255.0,D2M33P,BHeB_b_1574,-252.81898753419188,-255.4419875341919,23.56183333333333,30.77358333333333
D2M33P,RHeB_b_1885,-231.0,D2M33P,RHeB_b_1885,-158.9083761370357,,23.582583333333332,30.740805555555557
D2M33P,MS_2273,-228.0,D2M33P,MS_2273,-238.33216261028264,-239.35716261028264,23.553291666666663,30.73391666666667
D2M33P,AGB_2465,-234.0,D2M33P,AGB_2465,-176.41070679700195,,23.587249999999997,30.774833333333333
D2M33P,AGB_2579,-231.0,D2M33P,AGB_2579,-168.79278224290508,,23.56983333333333,30.752027777777776
D2M33P,BHeB_b_3011,-252.0,D2M33P,BHeB_b_3011,-251.69233896370204,-256.317338963702,23.563124999999996,30.772416666666665
D2M33P,BHeB_b_3187,-237.0,D2M33P,BHeB_b_3187,-287.8011697667572,,23.58566666666666,30.743305555555555
D2M33P,MS_3419,-231.0,D2M33P,MS_3419,-235.87411817842533,-236.20111817842533,23.648124999999997,30.75175
D2M33P,AGB_3454,-243.0,D2M33P,AGB_3454,-242.62756958802512,-238.9165695880251,23.578124999999996,30.730888888888888
D2M33P,RHeB_b_3663,-216.0,D2M33P,RHeB_b_3663,-72.94728368892551,,23.616749999999996,30.774944444444444
D2M33P,AGB_4183,-126.0,D2M33P,AGB_4183,-172.59307636171738,,23.576291666666663,30.771166666666666
D2M33P,MS_4254,-240.0,D2M33P,MS_4254,-254.32717697779864,-255.86117697779866,23.55908333333333,30.77438888888889
D2M33P,AGB_4828,-234.0,D2M33P,AGB_4828,-258.0415607988697,-253.94856079886975,23.62425,30.78841666666667
D2M33P,MS_4829,-270.0,D2M33P,MS_4829,-250.54838866034194,-254.01238866034194,23.56608333333333,30.777416666666667
D2M33P,RGB_5181,-231.0,D2M33P,RGB_5181,-246.1465821249294,,23.536916666666663,30.744666666666667
D2M33P,RGB_7608,-237.0,D2M33P,RGB_7608,-239.73632161712192,-236.1693216171219,23.56795833333333,30.718777777777778
D2M33P,BHeB_b_7667,-207.0,D2M33P,BHeB_b_7667,-72.99069201272319,,23.600125,30.757555555555555
D2M33P,RGB_9647,-303.0,D2M33P,RGB_9647,-226.59986710365638,,23.581041666666664,30.768694444444442
D2M33P,AGB_11571,-321.0,D2M33P,AGB_11571,-148.64961981034594,,23.60295833333333,30.77252777777778
D2M33P,HeB_faint_12940,-240.0,D2M33P,HeB_faint_12940,-207.5528744567316,,23.638166666666663,30.713583333333332
D2M33P,RHeB_b_54298,-213.0,D2M33P,RHeB_b_54298,-240.49530541019286,-241.38830541019286,23.44220833333333,30.758472222222224
D2M33P,RHeB_b_54310,-246.0,D2M33P,RHeB_b_54310,-264.552113754576,,23.533874999999995,30.770555555555553
D2M33P,MS_54320,-219.0,D2M33P,MS_54320,-232.7761449855762,-238.5401449855762,23.43533333333333,30.742305555555557
D2M33P,MS_54323,-210.0,D2M33P,MS_54323,-242.75126757267262,-241.84826757267263,23.481124999999995,30.757416666666668
D2M33P,RHeB_b_54368,-309.00000000000006,D2M33P,RHeB_b_54368,-237.69616161331652,,23.482874999999996,30.734055555555557
D2M33P,RHeB_b_54473,-297.0,D2M33P,RHeB_b_54473,-237.28764003868835,,23.436541666666663,30.763194444444444
D2M33P,AGB_54513,-243.0,D2M33P,AGB_54513,-242.5728722688539,-230.5308722688539,23.516249999999996,30.740472222222223
D2M33P,RHeB_b_54591,-228.0,D2M33P,RHeB_b_54591,-240.21710941881514,,23.47445833333333,30.73966666666667
D2M33P,RHeB_b_54595,-246.0,D2M33P,RHeB_b_54595,-241.15530439685912,-239.7473043968591,23.508249999999997,30.735
D2M33P,RHeB_b_54600,-219.0,D2M33P,RHeB_b_54600,-233.23814719548955,,23.475916666666667,30.754333333333335
D2M33P,BHeB_b_54605,-201.0,D2M33P,BHeB_b_54605,-232.78496554149595,-236.69896554149594,23.42058333333333,30.75102777777778
D2M33P,BHeB_b_55086,-207.0,D2M33P,BHeB_b_55086,-237.12793154400984,-244.47693154400986,23.458458333333333,30.7635
D2M33P,RHeB_b_55095,-252.0,D2M33P,RHeB_b_55095,-240.76383512437113,-238.09583512437112,23.440708333333333,30.75975
D2M33P,RHeB_b_55129,-219.0,D2M33P,RHeB_b_55129,-229.251759914072,,23.520916666666665,30.73766666666667
D2M33P,AGB_55763,-219.0,D2M33P,AGB_55763,-242.3477831803794,-245.90578318037942,23.4865,30.758805555555554
D2M33P,MS_55783,-189.0,D2M33P,MS_55783,-245.82533232111996,,23.52470833333333,30.74802777777778
D2M33P,AGB_55935,-213.0,D2M33P,AGB_55935,-239.86863815006456,,23.461583333333333,30.75825
D2M33P,RHeB_b_58162,-207.0,D2M33P,RHeB_b_58162,-236.11862995002986,,23.45520833333333,30.768583333333332
D2M33P,BHeB_b_58366,-240.0,D2M33P,BHeB_b_58366,-253.44995791249423,-243.66095791249424,23.528666666666666,30.77097222222222
D2M33P,RHeB_b_58731,-237.0,D2M33P,RHeB_b_58731,-242.1126747391546,-240.24567473915462,23.499166666666664,30.759166666666665
D2M33P,RHeB_b_59225,-231.0,D2M33P,RHeB_b_59225,-237.15920759495663,-240.28520759495663,23.47958333333333,30.753722222222223
D2M33P,AGB_59940,-231.0,D2M33P,AGB_59940,-317.14856652613804,,23.49095833333333,30.752666666666666
D2M33P,MS_60256,-210.0,D2M33P,MS_60256,-240.09557984002598,,23.44858333333333,30.759611111111113
D2M33P,BHeB_b_60894,-207.0,D2M33P,BHeB_b_60894,-227.54066239453772,-228.13566239453772,23.422083333333333,30.768694444444442
D2M33P,AGB_61311,-240.0,D2M33P,AGB_61311,-248.75051017234193,-251.12751017234194,23.505666666666663,30.76886111111111
D2M33P,BHeB_b_61895,-219.0,D2M33P,BHeB_b_61895,-238.63154399329747,,23.462916666666665,30.748444444444445
D2M33P,RGB_64621,-267.0,D2M33P,RGB_64621,-248.75849702384727,-247.83449702384726,23.468708333333332,30.77175
D2M33P,RHeB_b_65085,-201.0,D2M33P,RHeB_b_65085,-73.52567412604883,-234.10067412604883,23.5235,30.72861111111111
D2M33P,BHeB_b_65895,-219.0,D2M33P,BHeB_b_65895,-243.8623934427782,,23.459958333333333,30.756888888888888
D2M33P,RGB_68943,-204.00000000000003,D2M33P,RGB_68943,-238.35946787457172,-244.55346787457174,23.437749999999998,30.79263888888889
D2M33P,AGB_126003,-252.0,D2M33P,AGB_126003,-234.16419037049772,-223.40719037049772,23.522249999999996,30.716194444444444
D2M33P,AGB_134657,-222.0,D2M33P,AGB_134657,-242.0180441557064,,23.509583333333328,30.721249999999998
D2M33P,RHeB_b_134672,-222.0,D2M33P,RHeB_b_134672,-241.5846257037407,,23.497333333333334,30.723444444444443
D2M33P,RHeB_b_150204,-213.0,D2M33P,RHeB_b_150204,-227.40003979693097,-225.16303979693097,23.453416666666666,30.72513888888889
D2M33P,RHeB_b_150609,-219.0,D2M33P,RHeB_b_150609,-229.76747861982648,,23.449875,30.725499999999997
D2M33P,MS_165831,-219.0,D2M33P,MS_165831,-226.1959578585105,,23.467041666666663,30.72197222222222
D2M33P,RHeB_b_166063,-219.0,D2M33P,RHeB_b_166063,-237.0271203013106,,23.47833333333333,30.724527777777777
D2M33P,MS_166107,-216.0,D2M33P,MS_166107,-234.3210453744039,-233.1080453744039,23.47175,30.728888888888886
D2M33P,MS_168657,-207.0,D2M33P,MS_168657,-214.0855223445185,,23.413375,30.71763888888889
D2M33P,MS_168676,-201.0,D2M33P,MS_168676,-219.00773430167075,-221.07473430167076,23.419249999999998,30.71602777777778
D2M33P,AGB_169093,-177.0,D2M33P,AGB_169093,-210.7576460825911,-214.2576460825911,23.405124999999998,30.722305555555554
D2M33P,AGB_180522,-177.0,D2M33P,AGB_180522,-203.88965975807037,,23.38745833333333,30.71983333333333
D2M33P,RHeB_b_180537,-150.0,D2M33P,RHeB_b_180537,-207.65071947000388,,23.38895833333333,30.730388888888886
D2M33P,CFHT234081,-210.0,D2M33P,CFHT234081,-232.07064679898582,,23.473249999999997,30.724666666666664
D2M33P,CFHT241202,-219.0,D2M33P,CFHT241202,-243.71997359700197,-243.38597359700196,23.501874999999995,30.74436111111111
D2M33P,CFHT243504,-240.0,D2M33P,CFHT243504,-212.2669364395762,-215.0979364395762,23.36445833333333,30.75197222222222
D2M33P,CFHT244426,-216.0,D2M33P,CFHT244426,-240.58425630636236,-230.03025630636236,23.644499999999997,30.75486111111111
